"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US26099224000","Census Tract 2240, Macomb County, Michigan","13583","374"
"1400000US26099224100","Census Tract 2241, Macomb County, Michigan","9425","329"
"1400000US26099224200","Census Tract 2242, Macomb County, Michigan","8915","402"
"1400000US26099224300","Census Tract 2243, Macomb County, Michigan","4946","348"
"1400000US26099224400","Census Tract 2244, Macomb County, Michigan","5346","259"
"1400000US26099224500","Census Tract 2245, Macomb County, Michigan","4082","253"
"1400000US26099224600","Census Tract 2246, Macomb County, Michigan","6222","302"
"1400000US26099225100","Census Tract 2251, Macomb County, Michigan","3237","232"
"1400000US26099225200","Census Tract 2252, Macomb County, Michigan","6991","519"
"1400000US26099225300","Census Tract 2253, Macomb County, Michigan","4747","236"
"1400000US26099225400","Census Tract 2254, Macomb County, Michigan","7514","454"
"1400000US26099225500","Census Tract 2255, Macomb County, Michigan","5334","535"
"1400000US26099225600","Census Tract 2256, Macomb County, Michigan","4479","363"
"1400000US26099225701","Census Tract 2257.01, Macomb County, Michigan","6089","641"
"1400000US26099225702","Census Tract 2257.02, Macomb County, Michigan","1691","135"
"1400000US26099225800","Census Tract 2258, Macomb County, Michigan","6975","412"
"1400000US26099225900","Census Tract 2259, Macomb County, Michigan","5249","328"
"1400000US26099226100","Census Tract 2261, Macomb County, Michigan","7848","378"
"1400000US26099226400","Census Tract 2264, Macomb County, Michigan","2655","166"
"1400000US26099226700","Census Tract 2267, Macomb County, Michigan","4795","291"
"1400000US26099227000","Census Tract 2270, Macomb County, Michigan","7036","259"
"1400000US26099227300","Census Tract 2273, Macomb County, Michigan","4525","260"
"1400000US26099228000","Census Tract 2280, Macomb County, Michigan","3365","96"
"1400000US26099228100","Census Tract 2281, Macomb County, Michigan","1641","93"
"1400000US26099230000","Census Tract 2300, Macomb County, Michigan","4403","337"
"1400000US26099230200","Census Tract 2302, Macomb County, Michigan","4854","288"
"1400000US26099230300","Census Tract 2303, Macomb County, Michigan","4580","282"
"1400000US26099230400","Census Tract 2304, Macomb County, Michigan","3471","151"
"1400000US26099230500","Census Tract 2305, Macomb County, Michigan","3724","392"
"1400000US26099230601","Census Tract 2306.01, Macomb County, Michigan","7110","400"
"1400000US26099230602","Census Tract 2306.02, Macomb County, Michigan","6349","338"
"1400000US26099230700","Census Tract 2307, Macomb County, Michigan","5186","315"
"1400000US26099230800","Census Tract 2308, Macomb County, Michigan","5210","517"
"1400000US26099230900","Census Tract 2309, Macomb County, Michigan","7652","430"
"1400000US26099231000","Census Tract 2310, Macomb County, Michigan","4397","184"
"1400000US26099231100","Census Tract 2311, Macomb County, Michigan","3979","337"
"1400000US26099231200","Census Tract 2312, Macomb County, Michigan","3586","230"
"1400000US26099231400","Census Tract 2314, Macomb County, Michigan","5781","344"
"1400000US26099231500","Census Tract 2315, Macomb County, Michigan","5080","431"
"1400000US26099231600","Census Tract 2316, Macomb County, Michigan","5322","364"
"1400000US26099231700","Census Tract 2317, Macomb County, Michigan","6716","403"
"1400000US26099231800","Census Tract 2318, Macomb County, Michigan","4347","297"
"1400000US26099231900","Census Tract 2319, Macomb County, Michigan","6143","457"
"1400000US26099232000","Census Tract 2320, Macomb County, Michigan","2420","215"
"1400000US26099232100","Census Tract 2321, Macomb County, Michigan","6466","248"
"1400000US26099232200","Census Tract 2322, Macomb County, Michigan","5283","527"
"1400000US26099232300","Census Tract 2323, Macomb County, Michigan","4481","272"
"1400000US26099232400","Census Tract 2324, Macomb County, Michigan","5769","390"
"1400000US26099232500","Census Tract 2325, Macomb County, Michigan","4425","173"
"1400000US26099233000","Census Tract 2330, Macomb County, Michigan","5733","332"
"1400000US26099240000","Census Tract 2400, Macomb County, Michigan","3958","459"
"1400000US26099240300","Census Tract 2403, Macomb County, Michigan","3929","227"
"1400000US26099240400","Census Tract 2404, Macomb County, Michigan","5244","298"
"1400000US26099240500","Census Tract 2405, Macomb County, Michigan","2713","297"
"1400000US26099240600","Census Tract 2406, Macomb County, Michigan","6725","519"
"1400000US26099240700","Census Tract 2407, Macomb County, Michigan","4190","219"
"1400000US26099240800","Census Tract 2408, Macomb County, Michigan","5829","440"
"1400000US26099240900","Census Tract 2409, Macomb County, Michigan","1938","158"
"1400000US26099241000","Census Tract 2410, Macomb County, Michigan","4821","394"
"1400000US26099241200","Census Tract 2412, Macomb County, Michigan","4878","398"
"1400000US26099241300","Census Tract 2413, Macomb County, Michigan","2626","292"
"1400000US26099241400","Census Tract 2414, Macomb County, Michigan","3182","224"
"1400000US26099241500","Census Tract 2415, Macomb County, Michigan","3612","339"
"1400000US26099241600","Census Tract 2416, Macomb County, Michigan","2714","243"
"1400000US26099241700","Census Tract 2417, Macomb County, Michigan","4796","402"
"1400000US26099241800","Census Tract 2418, Macomb County, Michigan","6047","584"
"1400000US26099241900","Census Tract 2419, Macomb County, Michigan","5138","396"
"1400000US26099242000","Census Tract 2420, Macomb County, Michigan","5981","591"
"1400000US26099242100","Census Tract 2421, Macomb County, Michigan","2565","288"
"1400000US26099242500","Census Tract 2425, Macomb County, Michigan","6306","410"
"1400000US26099243000","Census Tract 2430, Macomb County, Michigan","4438","315"
"1400000US26099243500","Census Tract 2435, Macomb County, Michigan","6533","472"
"1400000US26099244000","Census Tract 2440, Macomb County, Michigan","2243","110"
"1400000US26099245000","Census Tract 2450, Macomb County, Michigan","3655","393"
"1400000US26099245100","Census Tract 2451, Macomb County, Michigan","3832","305"
"1400000US26099245200","Census Tract 2452, Macomb County, Michigan","3003","238"
"1400000US26099245300","Census Tract 2453, Macomb County, Michigan","4404","298"
"1400000US26099245400","Census Tract 2454, Macomb County, Michigan","1421","214"
"1400000US26099247100","Census Tract 2471, Macomb County, Michigan","857","183"
"1400000US26099247200","Census Tract 2472, Macomb County, Michigan","6845","429"
"1400000US26099247300","Census Tract 2473, Macomb County, Michigan","6316","327"
"1400000US26099247400","Census Tract 2474, Macomb County, Michigan","2488","249"
"1400000US26099247500","Census Tract 2475, Macomb County, Michigan","1823","147"
"1400000US26099247601","Census Tract 2476.01, Macomb County, Michigan","2089","189"
"1400000US26099247602","Census Tract 2476.02, Macomb County, Michigan","4561","312"
"1400000US26099250000","Census Tract 2500, Macomb County, Michigan","2260","198"
"1400000US26099250100","Census Tract 2501, Macomb County, Michigan","2140","117"
"1400000US26099250200","Census Tract 2502, Macomb County, Michigan","2700","162"
"1400000US26099250300","Census Tract 2503, Macomb County, Michigan","3058","232"
"1400000US26099250400","Census Tract 2504, Macomb County, Michigan","1495","80"
"1400000US26099250500","Census Tract 2505, Macomb County, Michigan","2106","111"
"1400000US26099250600","Census Tract 2506, Macomb County, Michigan","2818","135"
"1400000US26099250700","Census Tract 2507, Macomb County, Michigan","2959","194"
"1400000US26099250800","Census Tract 2508, Macomb County, Michigan","2855","207"
"1400000US26099250900","Census Tract 2509, Macomb County, Michigan","2694","289"
"1400000US26099251000","Census Tract 2510, Macomb County, Michigan","1667","102"
"1400000US26099251100","Census Tract 2511, Macomb County, Michigan","2011","141"
"1400000US26099251200","Census Tract 2512, Macomb County, Michigan","3165","215"
"1400000US26099251300","Census Tract 2513, Macomb County, Michigan","2273","106"
"1400000US26099251400","Census Tract 2514, Macomb County, Michigan","2859","188"
"1400000US26099251500","Census Tract 2515, Macomb County, Michigan","2027","179"
"1400000US26099251600","Census Tract 2516, Macomb County, Michigan","3038","221"
"1400000US26099251700","Census Tract 2517, Macomb County, Michigan","2869","242"
"1400000US26099251800","Census Tract 2518, Macomb County, Michigan","4098","293"
"1400000US26099251900","Census Tract 2519, Macomb County, Michigan","3026","200"
"1400000US26099252000","Census Tract 2520, Macomb County, Michigan","2453","165"
"1400000US26099252100","Census Tract 2521, Macomb County, Michigan","2151","138"
"1400000US26099252200","Census Tract 2522, Macomb County, Michigan","2838","169"
"1400000US26099254000","Census Tract 2540, Macomb County, Michigan","1641","125"
"1400000US26099254100","Census Tract 2541, Macomb County, Michigan","4360","223"
"1400000US26099254200","Census Tract 2542, Macomb County, Michigan","4328","199"
"1400000US26099254500","Census Tract 2545, Macomb County, Michigan","4251","238"
"1400000US26099255000","Census Tract 2550, Macomb County, Michigan","4458","250"
"1400000US26099255100","Census Tract 2551, Macomb County, Michigan","3251","260"
"1400000US26099255200","Census Tract 2552, Macomb County, Michigan","4004","325"
"1400000US26099255300","Census Tract 2553, Macomb County, Michigan","3988","259"
"1400000US26099255400","Census Tract 2554, Macomb County, Michigan","2473","207"
"1400000US26099255500","Census Tract 2555, Macomb County, Michigan","1727","116"
"1400000US26099255600","Census Tract 2556, Macomb County, Michigan","3503","218"
"1400000US26099255700","Census Tract 2557, Macomb County, Michigan","1848","168"
"1400000US26099255800","Census Tract 2558, Macomb County, Michigan","2630","245"
"1400000US26099255900","Census Tract 2559, Macomb County, Michigan","1796","185"
"1400000US26099256000","Census Tract 2560, Macomb County, Michigan","2193","144"
"1400000US26099256100","Census Tract 2561, Macomb County, Michigan","2499","227"
"1400000US26099256200","Census Tract 2562, Macomb County, Michigan","1691","187"
"1400000US26099256300","Census Tract 2563, Macomb County, Michigan","1765","157"
"1400000US26099256400","Census Tract 2564, Macomb County, Michigan","1434","123"
"1400000US26099256500","Census Tract 2565, Macomb County, Michigan","1490","121"
"1400000US26099256600","Census Tract 2566, Macomb County, Michigan","3025","273"
"1400000US26099256700","Census Tract 2567, Macomb County, Michigan","1994","236"
"1400000US26099256800","Census Tract 2568, Macomb County, Michigan","1631","176"
"1400000US26099258000","Census Tract 2580, Macomb County, Michigan","2494","231"
"1400000US26099258100","Census Tract 2581, Macomb County, Michigan","3717","253"
"1400000US26099258200","Census Tract 2582, Macomb County, Michigan","2617","278"
"1400000US26099258300","Census Tract 2583, Macomb County, Michigan","2474","279"
"1400000US26099258400","Census Tract 2584, Macomb County, Michigan","5268","370"
"1400000US26099258500","Census Tract 2585, Macomb County, Michigan","1981","184"
"1400000US26099258600","Census Tract 2586, Macomb County, Michigan","4707","527"
"1400000US26099258700","Census Tract 2587, Macomb County, Michigan","2803","344"
"1400000US26099258800","Census Tract 2588, Macomb County, Michigan","3583","347"
"1400000US26099258900","Census Tract 2589, Macomb County, Michigan","2799","337"
"1400000US26099260000","Census Tract 2600, Macomb County, Michigan","3185","167"
"1400000US26099260100","Census Tract 2601, Macomb County, Michigan","2910","274"
"1400000US26099260200","Census Tract 2602, Macomb County, Michigan","2302","127"
"1400000US26099260300","Census Tract 2603, Macomb County, Michigan","3143","225"
"1400000US26099260400","Census Tract 2604, Macomb County, Michigan","4151","240"
"1400000US26099260600","Census Tract 2606, Macomb County, Michigan","2859","210"
"1400000US26099260700","Census Tract 2607, Macomb County, Michigan","3050","216"
"1400000US26099260800","Census Tract 2608, Macomb County, Michigan","2708","157"
"1400000US26099260900","Census Tract 2609, Macomb County, Michigan","4874","310"
"1400000US26099261000","Census Tract 2610, Macomb County, Michigan","3787","307"
"1400000US26099261100","Census Tract 2611, Macomb County, Michigan","4778","438"
"1400000US26099261200","Census Tract 2612, Macomb County, Michigan","2647","179"
"1400000US26099261300","Census Tract 2613, Macomb County, Michigan","2876","242"
"1400000US26099261400","Census Tract 2614, Macomb County, Michigan","2661","167"
"1400000US26099261500","Census Tract 2615, Macomb County, Michigan","3409","330"
"1400000US26099261600","Census Tract 2616, Macomb County, Michigan","1453","102"
"1400000US26099261700","Census Tract 2617, Macomb County, Michigan","2585","257"
"1400000US26099261800","Census Tract 2618, Macomb County, Michigan","2915","123"
"1400000US26099261900","Census Tract 2619, Macomb County, Michigan","3081","256"
"1400000US26099262000","Census Tract 2620, Macomb County, Michigan","3278","193"
"1400000US26099262100","Census Tract 2621, Macomb County, Michigan","961","117"
"1400000US26099262200","Census Tract 2622, Macomb County, Michigan","4528","298"
"1400000US26099262300","Census Tract 2623, Macomb County, Michigan","4079","276"
"1400000US26099262400","Census Tract 2624, Macomb County, Michigan","3484","301"
"1400000US26099262500","Census Tract 2625, Macomb County, Michigan","4961","374"
"1400000US26099262600","Census Tract 2626, Macomb County, Michigan","2525","234"
"1400000US26099262700","Census Tract 2627, Macomb County, Michigan","5046","319"
"1400000US26099262800","Census Tract 2628, Macomb County, Michigan","2052","175"
"1400000US26099262900","Census Tract 2629, Macomb County, Michigan","4057","417"
"1400000US26099263200","Census Tract 2632, Macomb County, Michigan","2509","393"
