"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"3150","385","1400000US26163542200","Census Tract 5422, Wayne County, Michigan"
"1887","229","1400000US26163542300","Census Tract 5423, Wayne County, Michigan"
"2709","339","1400000US26163542400","Census Tract 5424, Wayne County, Michigan"
"2681","348","1400000US26163542500","Census Tract 5425, Wayne County, Michigan"
"3667","468","1400000US26163542600","Census Tract 5426, Wayne County, Michigan"
"906","118","1400000US26163542700","Census Tract 5427, Wayne County, Michigan"
"2621","266","1400000US26163542800","Census Tract 5428, Wayne County, Michigan"
"3634","341","1400000US26163542900","Census Tract 5429, Wayne County, Michigan"
"1801","198","1400000US26163543000","Census Tract 5430, Wayne County, Michigan"
"2490","233","1400000US26163543100","Census Tract 5431, Wayne County, Michigan"
"2994","442","1400000US26163543200","Census Tract 5432, Wayne County, Michigan"
"3549","523","1400000US26163543400","Census Tract 5434, Wayne County, Michigan"
"1021","194","1400000US26163543500","Census Tract 5435, Wayne County, Michigan"
"1033","206","1400000US26163543600","Census Tract 5436, Wayne County, Michigan"
"2635","373","1400000US26163543700","Census Tract 5437, Wayne County, Michigan"
"739","166","1400000US26163543800","Census Tract 5438, Wayne County, Michigan"
"949","189","1400000US26163543900","Census Tract 5439, Wayne County, Michigan"
"2432","181","1400000US26163544000","Census Tract 5440, Wayne County, Michigan"
"1984","243","1400000US26163544100","Census Tract 5441, Wayne County, Michigan"
"2130","317","1400000US26163544200","Census Tract 5442, Wayne County, Michigan"
"2376","398","1400000US26163544300","Census Tract 5443, Wayne County, Michigan"
"824","142","1400000US26163545100","Census Tract 5451, Wayne County, Michigan"
"2562","443","1400000US26163545200","Census Tract 5452, Wayne County, Michigan"
"1703","430","1400000US26163545300","Census Tract 5453, Wayne County, Michigan"
"1720","336","1400000US26163545400","Census Tract 5454, Wayne County, Michigan"
"4193","449","1400000US26163545500","Census Tract 5455, Wayne County, Michigan"
"5163","592","1400000US26163545600","Census Tract 5456, Wayne County, Michigan"
"3214","276","1400000US26163545700","Census Tract 5457, Wayne County, Michigan"
"5279","810","1400000US26163545800","Census Tract 5458, Wayne County, Michigan"
"4508","694","1400000US26163545900","Census Tract 5459, Wayne County, Michigan"
"3135","419","1400000US26163546000","Census Tract 5460, Wayne County, Michigan"
"3600","530","1400000US26163546100","Census Tract 5461, Wayne County, Michigan"
"3759","545","1400000US26163546200","Census Tract 5462, Wayne County, Michigan"
"1983","310","1400000US26163546300","Census Tract 5463, Wayne County, Michigan"
"1336","291","1400000US26163546400","Census Tract 5464, Wayne County, Michigan"
"2343","275","1400000US26163546500","Census Tract 5465, Wayne County, Michigan"
"2068","289","1400000US26163546600","Census Tract 5466, Wayne County, Michigan"
"2994","473","1400000US26163546700","Census Tract 5467, Wayne County, Michigan"
"4026","617","1400000US26163546800","Census Tract 5468, Wayne County, Michigan"
"1163","224","1400000US26163546900","Census Tract 5469, Wayne County, Michigan"
"3858","249","1400000US26163550100","Census Tract 5501, Wayne County, Michigan"
"4054","270","1400000US26163550200","Census Tract 5502, Wayne County, Michigan"
"3295","164","1400000US26163550300","Census Tract 5503, Wayne County, Michigan"
"1545","98","1400000US26163550400","Census Tract 5504, Wayne County, Michigan"
"3673","97","1400000US26163550500","Census Tract 5505, Wayne County, Michigan"
"2375","139","1400000US26163550600","Census Tract 5506, Wayne County, Michigan"
"5298","153","1400000US26163550700","Census Tract 5507, Wayne County, Michigan"
"1551","119","1400000US26163550800","Census Tract 5508, Wayne County, Michigan"
"2786","22","1400000US26163550900","Census Tract 5509, Wayne County, Michigan"
"4798","177","1400000US26163551100","Census Tract 5511, Wayne County, Michigan"
"3991","239","1400000US26163551200","Census Tract 5512, Wayne County, Michigan"
"3779","267","1400000US26163551300","Census Tract 5513, Wayne County, Michigan"
"4259","273","1400000US26163551400","Census Tract 5514, Wayne County, Michigan"
"2364","239","1400000US26163551500","Census Tract 5515, Wayne County, Michigan"
"3557","313","1400000US26163551600","Census Tract 5516, Wayne County, Michigan"
"3268","190","1400000US26163551700","Census Tract 5517, Wayne County, Michigan"
"3502","171","1400000US26163551800","Census Tract 5518, Wayne County, Michigan"
"3073","274","1400000US26163552000","Census Tract 5520, Wayne County, Michigan"
"3996","431","1400000US26163552100","Census Tract 5521, Wayne County, Michigan"
"3686","362","1400000US26163552200","Census Tract 5522, Wayne County, Michigan"
"3274","377","1400000US26163552300","Census Tract 5523, Wayne County, Michigan"
"2815","259","1400000US26163552400","Census Tract 5524, Wayne County, Michigan"
"5097","518","1400000US26163552800","Census Tract 5528, Wayne County, Michigan"
"972","195","1400000US26163553000","Census Tract 5530, Wayne County, Michigan"
"1751","254","1400000US26163553100","Census Tract 5531, Wayne County, Michigan"
"753","145","1400000US26163553200","Census Tract 5532, Wayne County, Michigan"
"1023","242","1400000US26163553300","Census Tract 5533, Wayne County, Michigan"
"2465","305","1400000US26163553400","Census Tract 5534, Wayne County, Michigan"
"2415","345","1400000US26163553600","Census Tract 5536, Wayne County, Michigan"
"1536","236","1400000US26163553800","Census Tract 5538, Wayne County, Michigan"
"4040","318","1400000US26163554100","Census Tract 5541, Wayne County, Michigan"
"3129","327","1400000US26163554200","Census Tract 5542, Wayne County, Michigan"
"4804","367","1400000US26163554300","Census Tract 5543, Wayne County, Michigan"
"3215","341","1400000US26163554400","Census Tract 5544, Wayne County, Michigan"
"2747","244","1400000US26163554500","Census Tract 5545, Wayne County, Michigan"
"3836","248","1400000US26163554600","Census Tract 5546, Wayne County, Michigan"
"2970","212","1400000US26163554700","Census Tract 5547, Wayne County, Michigan"
"3385","216","1400000US26163554800","Census Tract 5548, Wayne County, Michigan"
"3509","316","1400000US26163554900","Census Tract 5549, Wayne County, Michigan"
"4439","487","1400000US26163555100","Census Tract 5551, Wayne County, Michigan"
"3028","283","1400000US26163555300","Census Tract 5553, Wayne County, Michigan"
"2564","281","1400000US26163555400","Census Tract 5554, Wayne County, Michigan"
"2820","241","1400000US26163555500","Census Tract 5555, Wayne County, Michigan"
"2727","187","1400000US26163555600","Census Tract 5556, Wayne County, Michigan"
"3430","235","1400000US26163556100","Census Tract 5561, Wayne County, Michigan"
"2652","195","1400000US26163556200","Census Tract 5562, Wayne County, Michigan"
"3116","217","1400000US26163556300","Census Tract 5563, Wayne County, Michigan"
"4443","213","1400000US26163556400","Census Tract 5564, Wayne County, Michigan"
"2152","170","1400000US26163556500","Census Tract 5565, Wayne County, Michigan"
"3625","162","1400000US26163556600","Census Tract 5566, Wayne County, Michigan"
"2480","193","1400000US26163556700","Census Tract 5567, Wayne County, Michigan"
"1897","105","1400000US26163556800","Census Tract 5568, Wayne County, Michigan"
"3868","212","1400000US26163556900","Census Tract 5569, Wayne County, Michigan"
"3209","231","1400000US26163557000","Census Tract 5570, Wayne County, Michigan"
"2419","192","1400000US26163557100","Census Tract 5571, Wayne County, Michigan"
"2007","112","1400000US26163557200","Census Tract 5572, Wayne County, Michigan"
"2204","132","1400000US26163557300","Census Tract 5573, Wayne County, Michigan"
"3250","187","1400000US26163557400","Census Tract 5574, Wayne County, Michigan"
"3954","162","1400000US26163557500","Census Tract 5575, Wayne County, Michigan"
"2883","136","1400000US26163557600","Census Tract 5576, Wayne County, Michigan"
"4396","240","1400000US26163557700","Census Tract 5577, Wayne County, Michigan"
"4796","226","1400000US26163557900","Census Tract 5579, Wayne County, Michigan"
"4211","189","1400000US26163558000","Census Tract 5580, Wayne County, Michigan"
"3378","238","1400000US26163558100","Census Tract 5581, Wayne County, Michigan"
"4537","227","1400000US26163558200","Census Tract 5582, Wayne County, Michigan"
"1906","194","1400000US26163558300","Census Tract 5583, Wayne County, Michigan"
"3896","268","1400000US26163558400","Census Tract 5584, Wayne County, Michigan"
"3961","250","1400000US26163558500","Census Tract 5585, Wayne County, Michigan"
"1828","128","1400000US26163558600","Census Tract 5586, Wayne County, Michigan"
"2552","160","1400000US26163558700","Census Tract 5587, Wayne County, Michigan"
"2522","181","1400000US26163558800","Census Tract 5588, Wayne County, Michigan"
"1770","126","1400000US26163558900","Census Tract 5589, Wayne County, Michigan"
"2681","170","1400000US26163559000","Census Tract 5590, Wayne County, Michigan"
"2404","185","1400000US26163559100","Census Tract 5591, Wayne County, Michigan"
"2140","169","1400000US26163559200","Census Tract 5592, Wayne County, Michigan"
"2661","42","1400000US26163560100","Census Tract 5601, Wayne County, Michigan"
"5410","348","1400000US26163560200","Census Tract 5602, Wayne County, Michigan"
"3313","153","1400000US26163560300","Census Tract 5603, Wayne County, Michigan"
"5840","395","1400000US26163560400","Census Tract 5604, Wayne County, Michigan"
"6749","340","1400000US26163561200","Census Tract 5612, Wayne County, Michigan"
"7705","266","1400000US26163561300","Census Tract 5613, Wayne County, Michigan"
"3895","179","1400000US26163561600","Census Tract 5616, Wayne County, Michigan"
"2136","151","1400000US26163561700","Census Tract 5617, Wayne County, Michigan"
"6802","280","1400000US26163561900","Census Tract 5619, Wayne County, Michigan"
"2212","144","1400000US26163562300","Census Tract 5623, Wayne County, Michigan"
"5337","231","1400000US26163562400","Census Tract 5624, Wayne County, Michigan"
"1838","140","1400000US26163562500","Census Tract 5625, Wayne County, Michigan"
"3617","152","1400000US26163562600","Census Tract 5626, Wayne County, Michigan"
"3599","175","1400000US26163562700","Census Tract 5627, Wayne County, Michigan"
"3373","195","1400000US26163562800","Census Tract 5628, Wayne County, Michigan"
"3338","168","1400000US26163562900","Census Tract 5629, Wayne County, Michigan"
"3220","388","1400000US26163563200","Census Tract 5632, Wayne County, Michigan"
"2901","240","1400000US26163563300","Census Tract 5633, Wayne County, Michigan"
"5162","262","1400000US26163563400","Census Tract 5634, Wayne County, Michigan"
"5972","270","1400000US26163563500","Census Tract 5635, Wayne County, Michigan"
"2007","115","1400000US26163563600","Census Tract 5636, Wayne County, Michigan"
"1663","98","1400000US26163563700","Census Tract 5637, Wayne County, Michigan"
"3097","179","1400000US26163563800","Census Tract 5638, Wayne County, Michigan"
"2343","138","1400000US26163563900","Census Tract 5639, Wayne County, Michigan"
"2062","187","1400000US26163564000","Census Tract 5640, Wayne County, Michigan"
"4353","252","1400000US26163564100","Census Tract 5641, Wayne County, Michigan"
"4030","285","1400000US26163564200","Census Tract 5642, Wayne County, Michigan"
"2584","133","1400000US26163564300","Census Tract 5643, Wayne County, Michigan"
"5262","205","1400000US26163564401","Census Tract 5644.01, Wayne County, Michigan"
"5030","339","1400000US26163564402","Census Tract 5644.02, Wayne County, Michigan"
"4940","280","1400000US26163564501","Census Tract 5645.01, Wayne County, Michigan"
"3699","201","1400000US26163564502","Census Tract 5645.02, Wayne County, Michigan"
"3547","263","1400000US26163564503","Census Tract 5645.03, Wayne County, Michigan"
"7046","472","1400000US26163564504","Census Tract 5645.04, Wayne County, Michigan"
"6234","358","1400000US26163564600","Census Tract 5646, Wayne County, Michigan"
"4611","233","1400000US26163564700","Census Tract 5647, Wayne County, Michigan"
"4565","311","1400000US26163564800","Census Tract 5648, Wayne County, Michigan"
"1981","237","1400000US26163564900","Census Tract 5649, Wayne County, Michigan"
"4914","438","1400000US26163565000","Census Tract 5650, Wayne County, Michigan"
"3547","297","1400000US26163565100","Census Tract 5651, Wayne County, Michigan"
"5545","543","1400000US26163565200","Census Tract 5652, Wayne County, Michigan"
"5076","529","1400000US26163565300","Census Tract 5653, Wayne County, Michigan"
"2126","111","1400000US26163565600","Census Tract 5656, Wayne County, Michigan"
"3284","178","1400000US26163565700","Census Tract 5657, Wayne County, Michigan"
"3625","246","1400000US26163565800","Census Tract 5658, Wayne County, Michigan"
"2672","199","1400000US26163565900","Census Tract 5659, Wayne County, Michigan"
"977","157","1400000US26163566400","Census Tract 5664, Wayne County, Michigan"
"2150","188","1400000US26163566500","Census Tract 5665, Wayne County, Michigan"
"2001","226","1400000US26163566600","Census Tract 5666, Wayne County, Michigan"
"4113","341","1400000US26163566700","Census Tract 5667, Wayne County, Michigan"
"2876","310","1400000US26163566800","Census Tract 5668, Wayne County, Michigan"
"4946","320","1400000US26163566900","Census Tract 5669, Wayne County, Michigan"
"3782","337","1400000US26163567000","Census Tract 5670, Wayne County, Michigan"
"3615","282","1400000US26163567100","Census Tract 5671, Wayne County, Michigan"
"3546","189","1400000US26163567201","Census Tract 5672.01, Wayne County, Michigan"
"3056","223","1400000US26163567202","Census Tract 5672.02, Wayne County, Michigan"
"4340","196","1400000US26163567300","Census Tract 5673, Wayne County, Michigan"
"2772","156","1400000US26163567400","Census Tract 5674, Wayne County, Michigan"
"5128","318","1400000US26163567800","Census Tract 5678, Wayne County, Michigan"
"3059","322","1400000US26163567900","Census Tract 5679, Wayne County, Michigan"
"2179","166","1400000US26163568000","Census Tract 5680, Wayne County, Michigan"
